id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
104563,0000,,,PreservedSpecimen,4ee541e8-bb80-4d99-a674-52446b3f7ef9,SBMNHENT0113757,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,,,,,,,,"United States Department of Agriculture",,,,1960-10-18,1960,10,18,292,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island",,,,34.008126,-119.724201,,20754,,"rbehm (2018-07-03 10:20:16)",,"georef batch tool 2018-07-03; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-07-03 10:20:16",,2,urn:uuid:4ee541e8-bb80-4d99-a674-52446b3f7ef9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104563
104564,0000,,,PreservedSpecimen,6fb9fd6e-168e-47df-b10e-b53d67629052,SBMNHENT0113719,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,,,,,2012-06-11,2012,6,11,163,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara","Santa Barbara","La Colina Road",,0,,34.588734,-119.744995,,40824,,"rbehm (2018-11-05 20:37:59)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 19:37:59",,2,urn:uuid:6fb9fd6e-168e-47df-b10e-b53d67629052,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104564
104565,0000,,,PreservedSpecimen,17938b34-ab51-412a-ab81-381103cdcbcc,SBMNHENT0113717,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"C. Bratt",,,,1982-03-10,1982,3,10,69,,,,,,,,,,,,,,,,,,"Porch light",,,"United States",California,"Santa Barbara",Goleta,"6505 Camino Venturoso Road",,0,,34.445659,-119.843746,,5372,,"rbehm (2018-11-05 20:06:28)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 19:06:28",,2,urn:uuid:17938b34-ab51-412a-ab81-381103cdcbcc,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104565
104566,0000,,,PreservedSpecimen,295c6e5a-7d6d-4da5-82b6-60d9533e9bea,SBMNHENT0113724,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"Joe Alcock",,,,1991-05-03,1991,5,3,123,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island Field Station",,0,,34.016667,-119.716667,,20303,,"rbehm (2018-11-05 19:48:24)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:48:24",,2,urn:uuid:295c6e5a-7d6d-4da5-82b6-60d9533e9bea,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104566
104567,0000,,,PreservedSpecimen,e8051711-2bc5-4259-bf72-e8767063eba9,SBMNHENT0113731,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"W. G. Abbott",,,,1962-06-18,1962,6,18,169,,,,,,,,,,,,,,,,,,,,,"United States",California,Ventura,,"Mountain Pinos",,0,,34.493462,-119.049123,,87541,,"rbehm (2018-11-05 20:51:42)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,2286,,,,,,,,czhu,"2018-11-05 19:51:42",,2,urn:uuid:e8051711-2bc5-4259-bf72-e8767063eba9,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104567
104568,0000,,,PreservedSpecimen,0c7967cb-05fa-410b-9f8f-c231782b7a38,SBMNHENT0113730,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"R. L. Doutt",,,,1999-04-16,1999,4,16,106,,,"Caught at night",,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",Carpinteria,"Carpinteria UC Salt Marsh Reserve",,0,,34.401226,-119.536211,,1108,,"rbehm (2018-07-31 13:14:17)",,"georef batch tool 2018-07-31; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-07-31 13:14:17",,2,urn:uuid:0c7967cb-05fa-410b-9f8f-c231782b7a38,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104568
104569,0000,,,PreservedSpecimen,7a9cd107-8a38-44cd-8a3b-6a64f6d79c0b,SBMNHENT0113763,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,,,,,,,,"M. Sauos",,,,1954-10-07,1999,4,16,280,,,,,,,,,,,,,,,,,,,,,"United States",Oregon,Benton,Corvallis,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-05-14 14:05:07",,2,urn:uuid:7a9cd107-8a38-44cd-8a3b-6a64f6d79c0b,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104569
104570,0000,,,PreservedSpecimen,1aff32f2-81cc-4212-97a5-7dee8f36253a,SBMNHENT0113720,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,,,,,,,,"Joe K. Ellsworth",,,,1931-03-23,1999,4,16,82,,,,,,,,,,,,,,,,,,,,,"United States",California,Alameda,Berkeley,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-05-14 14:20:42",,2,urn:uuid:1aff32f2-81cc-4212-97a5-7dee8f36253a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104570
104571,0000,,,PreservedSpecimen,8c711b18-3018-4a86-9273-9c6df3255d96,SBMNHENT0113767,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,,,,,,,,"Joe K. Ellsworth",,,,1931-03-22,1931,3,22,81,,,,,,,,,,,,,,,,,,,,,"United States",California,Alameda,Berkeley,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-05-14 14:20:20",,2,urn:uuid:8c711b18-3018-4a86-9273-9c6df3255d96,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104571
104572,0000,,,PreservedSpecimen,38bc8223-0ea3-424c-9208-cbe46191bffd,SBMNHENT0113729,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,,,,,,,,"G. Donovan",,,,1931-03-22,1931,3,22,81,,,,,Grassland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-05-14 14:22:16",,2,urn:uuid:38bc8223-0ea3-424c-9208-cbe46191bffd,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104572
104573,0000,,,PreservedSpecimen,3de47d7c-522a-404e-8630-e15235950498,SBMNHENT0113795,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Enicospilus sp. RBoph002",4612,,Enicospilus,"sp. RBoph002",,,"Rachel Behm",2018,,,,,,"N. W. B.",,,,,1957,10,7,280,281,"1957-10-7 to 1957-10-8",,,,,,,,,,,,,,,,,,,"United States",California,"San Bernardino",Victorville,,,0,,,,,,,,,,,,,,,,,,,,czhu,"2018-08-20 12:45:09",,2,urn:uuid:3de47d7c-522a-404e-8630-e15235950498,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104573
104574,0000,,,PreservedSpecimen,ccf0f4d6-b646-48c4-940e-a9d8f68040d4,SBMNHENT0113751,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,,,,,,,,"Thomas E Dimock 0826",,,,1994-09-12,1994,9,12,255,281,,,,,,,,,,,,,,,,,"UV light",,,"United States",Arizona,"Santa Cruz",,"Pena Blanca Lake Campground",,,,31.393294,-111.089505,,,,,,,,,1180,,,,,,,,czhu,"2018-05-14 14:42:50",,2,urn:uuid:ccf0f4d6-b646-48c4-940e-a9d8f68040d4,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104574
104575,0000,,,PreservedSpecimen,301d9479-2af9-42b5-93c2-8a9b2d9c3052,SBMNHENT0113760,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Ophioninae,4568,,,,,,,,,,,,,"Thomas E Dimock 0813",,,,1994-09-07,1994,9,7,250,281,,,,,,,,,,,,,,,,,"UV light",,,"United States",Arizona,"Cochise County",,"Chiricahua Mountains: Cave Creek Canyon; Sunny Flat Campground",,,,31.88453,-109.178076,,,,,,,,,1548,,,,,,,,czhu,"2018-05-14 14:46:17",,2,urn:uuid:301d9479-2af9-42b5-93c2-8a9b2d9c3052,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=104575
105011,0000,,,PreservedSpecimen,35716f70-44a1-4f05-be1f-b788b180eb83,EMEC1215776,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. Powell",,,,1979-02-03,1979,11,3,34,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Prisoner's Harbor",,,,34.016667,-119.716667,,20303,,"rbehm (2018-11-05 19:48:24)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:48:24",,2,urn:uuid:35716f70-44a1-4f05-be1f-b788b180eb83,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105011
105012,0000,,,PreservedSpecimen,d7bc1849-c300-4998-b41b-d8cfa92165eb,EMEC1215763,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. Powell",,,,1979-02-02,1979,2,2,33,,,,,,,,,,,,,,,,,,"Black light",,,"United States",California,"Santa Barbara",,"Santa Cruz Island; U.C. Station HQ",,,,34.016667,-119.716667,,20303,,"rbehm (2018-11-05 19:48:24)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:48:24",,2,urn:uuid:d7bc1849-c300-4998-b41b-d8cfa92165eb,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105012
105013,0000,,,PreservedSpecimen,4eb1a094-56a8-42d4-b88b-8eefc7b227d0,EMEC1215771,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. Powell",,,,1979-02-03,1979,11,3,34,,,,,,,,,,,,,,,,,,,,,"United States",California,"Santa Barbara",,"Santa Cruz Island; U.C. Station HQ",,,,34.016667,-119.716667,,20303,,"rbehm (2018-11-05 19:48:24)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:48:24",,2,urn:uuid:4eb1a094-56a8-42d4-b88b-8eefc7b227d0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105013
105014,0000,,,PreservedSpecimen,37898f55-be4a-424d-9bbb-b4eafb8b4064,EMEC1215777,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. Powell",,,,1979-02-03,1979,11,3,34,,,,,,,,,,,,,,,,,,"Blacklight trap",,,"United States",California,"Santa Barbara",,"Santa Cruz Island; Prisoner's Harbor",,,,34.016667,-119.716667,,20303,,"rbehm (2018-11-05 19:48:24)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:48:24",,2,urn:uuid:37898f55-be4a-424d-9bbb-b4eafb8b4064,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105014
105015,0000,,,PreservedSpecimen,2118f2e3-4162-4079-b5a8-d8b31387df8a,EMEC1215702,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. Powell",,,,,1978,5,1,121,122,"1978-05-01 to 1978-05-02",,,,,,,,,,,,,,,,Blacklight,,,"United States",California,"Los Angeles",,"Santa Catalina Island; Middle Canyon",,,,33.367251,-118.482857,,1506,,"rbehm (2018-11-05 20:00:42)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,152,,,,,,,,czhu,"2018-11-05 19:00:42",,2,urn:uuid:2118f2e3-4162-4079-b5a8-d8b31387df8a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105015
105016,0000,,,PreservedSpecimen,50fe812a-cb58-4851-9acf-32772fee70ad,EMEC1215774,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. Powell",,,,1973-04-26,1973,4,26,116,122,,,,,,,,,,,,,,,,,"Blacklight trap",,,"United States",California,"San Luis Obispo",,"Dune Lakes; 3 miles south of Oceano",,,,35.055347,-120.612393,,6416,,"rbehm (2018-11-05 15:21:17)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 14:21:17",,2,urn:uuid:50fe812a-cb58-4851-9acf-32772fee70ad,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105016
105017,0000,,,PreservedSpecimen,de1b7a5c-960d-4c27-80c3-6f102bd0515a,EMEC1215740,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"R. L. Langston",,,,1968-05-14,1968,5,14,135,122,,,,,,,,,,,,,,,,,,,,"United States",California,Monterey,,"Partington Canyon; 9 miles south of Big Sur",,,,36.436148,-121.712047,,13558,,"rbehm (2018-11-05 19:39:55)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:39:55",,2,urn:uuid:de1b7a5c-960d-4c27-80c3-6f102bd0515a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105017
105018,0000,,,PreservedSpecimen,d8fdbc02-eb78-49b3-b556-3479c2710fa8,EMEC1215711,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"P. A. Opler",,"J. Powell",,1967-03-15,1967,3,15,74,122,,,,,,,,,,,,,,,,,,,,"United States",California,Ventura,Ventura,"North end of Casitas Reservoir",,,,34.382151,-119.329918,,6658,,"rbehm (2018-11-05 16:54:02)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 15:54:02",,2,urn:uuid:d8fdbc02-eb78-49b3-b556-3479c2710fa8,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105018
105019,0000,,,PreservedSpecimen,bcfa4934-89ec-4131-a0df-d23072afd2ef,EMEC1215720,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"P. A. Opler",,"J. Powell",,1967-03-15,1967,3,15,74,122,,,,,,,,,,,,,,,,,,,,"United States",California,Ventura,Ventura,"North end of Casitas Reservoir",,,,34.382151,-119.329918,,6658,,"rbehm (2018-11-05 16:54:02)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 15:54:02",,2,urn:uuid:bcfa4934-89ec-4131-a0df-d23072afd2ef,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105019
105020,0000,,,PreservedSpecimen,a68b7746-d04f-4cd8-9ad8-67dfc0707304,EMEC1215752,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"M. G. Forrester",,,,1971-05-11,1971,5,11,131,,,,,,,,,,,,,,,,,,,,,"United States",California,Orange,,"University of California, Irvine",,,,33.64003,-117.843882,,1905,,"rbehm (2018-07-16 11:32:26)",,"georef batch tool 2018-07-16; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-07-16 11:32:26",,2,urn:uuid:a68b7746-d04f-4cd8-9ad8-67dfc0707304,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105020
105021,0000,,,PreservedSpecimen,e2c0c144-adbc-43b3-b302-1330564d9982,EMEC1215754,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. A. Powell",,,,1997-05-06,1997,5,6,126,132,"1997-05-06 to 1997-05-12",,,,,,,,,,,,,,,,"Black light trap",,,"United States",California,"Santa Barbara",,"San Miguel Island; Nidever Canyon",,,,34.039719,-120.375426,,8636,,"rbehm (2018-11-05 20:01:50)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,125,,,,,,,,czhu,"2018-11-05 19:01:50",,2,urn:uuid:e2c0c144-adbc-43b3-b302-1330564d9982,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105021
105022,0000,,,PreservedSpecimen,d125a4c4-e235-4aff-98bf-e0dc329aea7c,EMEC1215756,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"P. A. Opler",,"J. Powell",,1967-03-15,1967,3,15,74,,,,,,,,,,,,,,,,,,,,,"United States",California,Ventura,,"North end of Casitas Reserve",,,,34.382151,-119.329918,,6658,,"rbehm (2018-11-05 16:54:02)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 15:54:02",,2,urn:uuid:d125a4c4-e235-4aff-98bf-e0dc329aea7c,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105022
105023,0000,,,PreservedSpecimen,ff02ccef-41b3-4712-a957-0f57eebf447a,EMEC1215690,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"P. Oboyski",,"J. Powell",,2006-05-25,2006,5,25,145,,,,,,,,,,,,,,,,,,"Black light",,,"United States",California,"Santa Barbara","San Ynez","Figueroa Mountain Campground",,,,34.743317,-119.985143,,1807,,"rbehm (2018-11-05 15:35:50)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 14:35:50",,2,urn:uuid:ff02ccef-41b3-4712-a957-0f57eebf447a,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105023
105024,0000,,,PreservedSpecimen,b38f1b8f-503e-4891-bd32-e3eaaba2ea9f,EMEC1215696,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"P. Oboyski",,"J. Powell",,2006-05-25,2006,5,25,145,,,,,,,,,,,,,,,,,,"Black light",,,"United States",California,"Santa Barbara","San Ynez","Figueroa Mountain Campground",,,,34.743317,-119.985143,,1807,,"rbehm (2018-11-05 15:35:50)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 14:35:50",,2,urn:uuid:b38f1b8f-503e-4891-bd32-e3eaaba2ea9f,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105024
105025,0000,,,PreservedSpecimen,e055ff2d-e68d-4714-99ee-c782c11850d0,EMEC1215784,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"C. L. Wiley",,,,1956-07-02,1956,7,2,184,,,,,,,,,,,,,,,,,,,,,"United States",California,"Los Angeles",,"Tanbark Flat",,,,34.20232,-117.776382,,9431,,"rbehm (2018-08-02 16:04:19)",,"georef batch tool 2018-08-02; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-02 16:04:19",,2,urn:uuid:e055ff2d-e68d-4714-99ee-c782c11850d0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105025
105026,0000,,,PreservedSpecimen,2ca16168-9e13-48f4-b12e-b68b895185d0,EMEC1215780,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"J. W. MacSwain",,,,1950-06-30,1950,6,30,181,,,,,,,,,,,,,,,,,,,,,"United States",California,"Los Angeles",,"Tanbark Flat",,,,34.20232,-117.776382,,9431,,"rbehm (2018-08-02 16:04:19)",,"georef batch tool 2018-08-02; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-08-02 16:04:19",,2,urn:uuid:2ca16168-9e13-48f4-b12e-b68b895185d0,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105026
105027,0000,,,PreservedSpecimen,3a66b8cf-7d55-4d17-8b6a-ba7ed814f407,EMEC1215779,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2017,,,,,,"M. C. Whitmore",,,,,1985,3,22,81,83,"1985-03-22 to 1985-03-24",,,,,,,,,,,,,,,,"Black light",,,"United States",California,"Santa Barbara",,"Santa Cruz Island; U.C Field Station",,,,34.016667,-119.716667,,20303,,"rbehm (2018-11-05 19:48:24)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,,,,,,,,,czhu,"2018-11-05 18:48:24",,2,urn:uuid:3a66b8cf-7d55-4d17-8b6a-ba7ed814f407,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105027
105294,0000,,,PreservedSpecimen,cf09a86a-b9f5-4551-9d20-b2f9ebdaa231,UCRCENT509746,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"B. L. Lindgren",,,,,1950,6,30,181,,,"at light; illegible date",,,,,,,,,,,,,,,,,,"United States",California,Riverside,,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-06-04 16:01:58",,2,urn:uuid:cf09a86a-b9f5-4551-9d20-b2f9ebdaa231,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105294
105366,0000,,,PreservedSpecimen,e081815b-eaed-423d-93af-67cd79a4f7d3,UCRCENT509732,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"J. E. DeVol",,,,1968-04-20,1968,4,20,111,,,,,,,,,,,,,,,,,,,,,"United States",California,Riverside,,"Millard Canyon",,,,33.943626,-116.795851,,1506,,"rbehm (2018-11-05 16:50:23)",,"georef batch tool 2018-11-05; GeoLocate","reviewed - high confidence",,868,914,,,,,,,czhu,"2018-11-05 15:50:23",,2,urn:uuid:e081815b-eaed-423d-93af-67cd79a4f7d3,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105366
105573,0000,,,PreservedSpecimen,84f4fc67-3e30-4277-ad81-e13cbda4067e,UCRCENT509744,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"B. L. Lindgren",,,,,1968,4,20,111,,,"illegible date",,,,,,,,,,,,,,,,,,"United States",California,Riverside,,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-06-04 16:17:41",,2,urn:uuid:84f4fc67-3e30-4277-ad81-e13cbda4067e,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105573
105676,0000,,,PreservedSpecimen,64d23c48-e2d1-4009-86ff-2d4aa87fa5ec,UCRCENT509750,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"S. C. Dorman",,,,1933-05-10,1933,5,10,130,,,"at light",,,,,,,,,,,,,,,,,,"United States",California,Riverside,,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-06-05 09:36:05",,2,urn:uuid:64d23c48-e2d1-4009-86ff-2d4aa87fa5ec,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105676
105678,0000,,,PreservedSpecimen,a61c1a69-0146-4620-9b31-e2efaf831918,UCRC509719,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"F. P. Sala",,,,1954-02-19,1954,2,19,50,,,,,,,,,,,,,,,,,,,,,"United States",California,"Los Angeles",Burbank,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-06-05 09:38:49",,2,urn:uuid:a61c1a69-0146-4620-9b31-e2efaf831918,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105678
105681,0000,,,PreservedSpecimen,65fd792f-4cee-4d29-ac46-93d0398a3906,UCRCENT509717,,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,"Ophion sp. RBoph003",4613,,Ophion,"sp. RBoph003",,,"Rachel Behm",2018,,,,,,"E. I. Schlinger",,,,1963-03-27,1963,3,27,86,,,,,,,,,,,,,,,,,,,,,"United States",California,Riverside,,,,,,,,,,,,,,,,,,,,,,,,czhu,"2018-06-05 09:41:08",,2,urn:uuid:65fd792f-4cee-4d29-ac46-93d0398a3906,https://symbiota.ccber.ucsb.edu:443/collections/individual/index.php?occid=105681
